collection	filename	language	century	notBeforeYear	notAfterYear
trinity college cambridge	R.13.29.xml	fa	16	1526	1526
trinity college cambridge	R.13.36.xml	fa	16	1594	1594
trinity college cambridge	R.13.8.xml	fa	16	1531	1531
trinity college cambridge	R.15.52.xml	fa	16	1578	1578
trinity college cambridge	R.13.34.xml	ota	16	1552	1552
trinity college cambridge	R.13.7.xml	ar	17	1643	1643
trinity college cambridge	R.13.105.xml	fa	17	1605	1605
trinity college cambridge	R.13.106.xml	fa	17	1684	1684
trinity college cambridge	R.13.27.xml	fa	17	1556	1605
trinity college cambridge	R.13.3.xml	fa	17	1660	1660
trinity college cambridge	R.10.2.xml	fa	18	1707	1754
trinity college cambridge	R.13.104.xml	fa	18	1722	1722
trinity college cambridge	R.13.97.xml	fa	19	1825	1825
trinity college cambridge	O.3.53.xml	ar			
trinity college cambridge	O.5.15.xml	ar			
trinity college cambridge	R.13.14.xml	ar			
trinity college cambridge	R.13.20.xml	ar			
trinity college cambridge	R.13.22.xml	ar			
trinity college cambridge	R.13.24.xml	ar			
trinity college cambridge	R.13.31.xml	ar			
trinity college cambridge	R.13.37.xml	ar			
trinity college cambridge	R.13.38.xml	ar			
trinity college cambridge	R.13.4.xml	ar			
trinity college cambridge	R.13.41.xml	ar			
trinity college cambridge	R.13.42.xml	ar			
trinity college cambridge	R.13.43.xml	ar			
trinity college cambridge	R.13.46.xml	ar			
trinity college cambridge	R.13.48.xml	ar			
trinity college cambridge	R.13.50.xml	ar			
trinity college cambridge	R.13.52.xml	ar			
trinity college cambridge	R.13.53.xml	ar			
trinity college cambridge	R.13.54.xml	ar			
trinity college cambridge	R.13.55.xml	ar			
trinity college cambridge	R.13.57.xml	ar			
trinity college cambridge	R.13.60.xml	ar			
trinity college cambridge	R.13.62.xml	ar			
trinity college cambridge	R.13.63.xml	ar			
trinity college cambridge	R.13.64.xml	ar			
trinity college cambridge	R.13.66.xml	ar			
trinity college cambridge	R.14.59.xml	ar			
trinity college cambridge	R.14.60.xml	ar			
trinity college cambridge	R.15.51.xml	ar			
trinity college cambridge	R.8.12.xml	ar			
trinity college cambridge	R.8.17.xml	ar			
trinity college cambridge	R.8.7.xml	ar			
trinity college cambridge	R.13.30.xml	ar+ara			
trinity college cambridge	R.13.45.xml	ar+fa			
trinity college cambridge	R.13.44.xml	ar+ota			
trinity college cambridge	R.13.25.xml	ara			
trinity college cambridge	R.13.35.xml	ara			
trinity college cambridge	R.15.50.xml	ara			
trinity college cambridge	R.10.3.xml	fa			
trinity college cambridge	R.13.101.xml	fa			
trinity college cambridge	R.13.107.xml	fa			
trinity college cambridge	R.13.108.xml	fa			
trinity college cambridge	R.13.47.xml	fa			
trinity college cambridge	R.13.67.xml	fa			
trinity college cambridge	R.13.68.xml	fa			
trinity college cambridge	R.13.69.xml	fa			
trinity college cambridge	R.8.25.xml	fa			
trinity college cambridge	R.13.32.xml	fa+ota+ar			
trinity college cambridge	R.13.1.xml	ota			
trinity college cambridge	R.13.11.xml	ota			
trinity college cambridge	R.13.23.xml	ota			
trinity college cambridge	R.13.26.xml	ota			
trinity college cambridge	R.13.28.xml	ota			
trinity college cambridge	R.13.40.xml	ota			
trinity college cambridge	R.13.61.xml	ota			
trinity college cambridge	R.13.65.xml	ota			
trinity college cambridge	R.13.59.xml	ota+ar			
trinity college dublin, the university of dublin	MS_1993.xml	ps	19	1800	1900
trinity college dublin, the university of dublin	MS_2018b.xml	ps	19	1800	1900
trinity hall (cambridge)	Ms_33.xml	fa	17	1656	1656
trinity hall (cambridge)	Ms_88.xml	fa	17	1614	1614
university of birmingham	Islamic_Arabic_225.xml	ar	11	950	1050
university of birmingham	Islamic_Arabic_1649.xml	ar	13	1201	1300
university of birmingham	Islamic_Arabic_512.xml	ar	13	1274	1274
university of birmingham	Islamic_Arabic_560.xml	ar	13	1201	1300
university of birmingham	Islamic_Arabic_616.xml	ar	13	1274	1274
university of birmingham	Islamic_Arabic_1072.xml	ar	14	1301	1400
university of birmingham	Islamic_Arabic_1076.xml	ar	14	1301	1400
university of birmingham	Islamic_Arabic_1221.xml	ar	14	1312	1312
university of birmingham	Islamic_Arabic_1284.xml	ar	14	1301	1400
university of birmingham	Islamic_Arabic_1345.xml	ar	14	1301	1400
university of birmingham	Islamic_Arabic_1560.xml	ar	14	1392	1392
university of birmingham	Islamic_Arabic_200.xml	ar	14	1301	1400
university of birmingham	Islamic_Arabic_213.xml	ar	14	1250	1350
university of birmingham	Islamic_Arabic_259.xml	ar	14	1301	1400
university of birmingham	Islamic_Arabic_625.xml	ar	14	1317	1317
university of birmingham	Islamic_Arabic_715.xml	ar	14	1388	1389
university of birmingham	Islamic_Arabic_1055.xml	ar	15	1401	1500
university of birmingham	Islamic_Arabic_1070.xml	ar	15	1401	1500
university of birmingham	Islamic_Arabic_1115.xml	ar	15	1401	1500
university of birmingham	Islamic_Arabic_1116.xml	ar	15	1401	1500
university of birmingham	Islamic_Arabic_1118.xml	ar	15	1400	1429
university of birmingham	Islamic_Arabic_1183.xml	ar	15	1445	1445
university of birmingham	Islamic_Arabic_1267.xml	ar	15	1454	1454
university of birmingham	Islamic_Arabic_1382.xml	ar	15	1416	1416
university of birmingham	Islamic_Arabic_1388.xml	ar	15	1459	1459
university of birmingham	Islamic_Arabic_1408.xml	ar	15	1401	1500
university of birmingham	Islamic_Arabic_145.xml	ar	15	1497	1497
university of birmingham	Islamic_Arabic_1597.xml	ar	15	1401	1500
university of birmingham	Islamic_Arabic_495.xml	ar	15	1470	1470
university of birmingham	Islamic_Arabic_604.xml	ar	15	1475	1476
university of birmingham	Islamic_Arabic_661.xml	ar	15	1472	1472
university of birmingham	Islamic_Arabic_664.xml	ar	15	1475	1500
university of birmingham	Islamic_Arabic_749.xml	ar	15	1401	1500
university of birmingham	Islamic_Arabic_796.xml	ar	15	1401	1500
university of birmingham	Islamic_Arabic_853.xml	ar	15	1400	1470
university of birmingham	Islamic_Arabic_1099.xml	ar	16	1547	1548
university of birmingham	Islamic_Arabic_1102.xml	ar	16	1575	1575
university of birmingham	Islamic_Arabic_1113.xml	ar	16	1501	1600
university of birmingham	Islamic_Arabic_1122.xml	ar	16	1501	1600
university of birmingham	Islamic_Arabic_1170.xml	ar	16	1556	1556
university of birmingham	Islamic_Arabic_1194.xml	ar	16	1595	1595
university of birmingham	Islamic_Arabic_1219.xml	ar	16	1598	1598
university of birmingham	Islamic_Arabic_1266.xml	ar	16	1522	1523
university of birmingham	Islamic_Arabic_1321.xml	ar	16	1501	1600
university of birmingham	Islamic_Arabic_1338.xml	ar	16	1586	1586
university of birmingham	Islamic_Arabic_1421.xml	ar	16	1544	1545
university of birmingham	Islamic_Arabic_1595.xml	ar	16	1545	1545
university of birmingham	Islamic_Arabic_1621.xml	ar	16	1592	1592
university of birmingham	Islamic_Arabic_1623.xml	ar	16	1501	1600
university of birmingham	Islamic_Arabic_165.xml	ar	16	1501	1600
university of birmingham	Islamic_Arabic_194.xml	ar	16	1568	1568
university of birmingham	Islamic_Arabic_238.xml	ar	16	1501	1600
university of birmingham	Islamic_Arabic_273.xml	ar	16	1501	1600
university of birmingham	Islamic_Arabic_274.xml	ar	16	1553	1554
university of birmingham	Islamic_Arabic_301.xml	ar	16	1575	1575
university of birmingham	Islamic_Arabic_389.xml	ar	16	1586	1586
university of birmingham	Islamic_Arabic_474.xml	ar	16	1545	1545
university of birmingham	Islamic_Arabic_476.xml	ar	16	1501	1600
university of birmingham	Islamic_Arabic_484.xml	ar	16	1571	1571
university of birmingham	Islamic_Arabic_496.xml	ar	16	1501	1600
university of birmingham	Islamic_Arabic_587.xml	ar	16	1501	1600
university of birmingham	Islamic_Arabic_602.xml	ar	16	1501	1600
university of birmingham	Islamic_Arabic_608.xml	ar	16	1600	1600
university of birmingham	Islamic_Arabic_613.xml	ar	16	1505	1506
university of birmingham	Islamic_Arabic_618.xml	ar	16	1572	1572
university of birmingham	Islamic_Arabic_623.xml	ar	16	1598	1598
university of birmingham	Islamic_Arabic_729.xml	ar	16	1569	1569
university of birmingham	Islamic_Arabic_755.xml	ar	16	1501	1600
university of birmingham	Islamic_Arabic_845.xml	ar	16	1501	1600
university of birmingham	Islamic_Arabic_855.xml	ar	16	1401	1600
university of birmingham	Islamic_Arabic_885.xml	ar	16	1570	1571
university of birmingham	Islamic_Arabic_1018.xml	ar	17	1698	1698
university of birmingham	Islamic_Arabic_1112.xml	ar	17	1649	1650
university of birmingham	Islamic_Arabic_1138.xml	ar	17	1601	1700
university of birmingham	Islamic_Arabic_1169.xml	ar	17	1696	1696
university of birmingham	Islamic_Arabic_1180.xml	ar	17	1695	1695
university of birmingham	Islamic_Arabic_1184.xml	ar	17	1601	1700
university of birmingham	Islamic_Arabic_1189.xml	ar	17	1670	1670
university of birmingham	Islamic_Arabic_1191.xml	ar	17	1672	1700
university of birmingham	Islamic_Arabic_1230.xml	ar	17	1601	1700
university of birmingham	Islamic_Arabic_1236.xml	ar	17	1653	1653
university of birmingham	Islamic_Arabic_1265.xml	ar	17	1601	1700
university of birmingham	Islamic_Arabic_1269.xml	ar	17	1691	1692
university of birmingham	Islamic_Arabic_1305.xml	ar	17	1614	1614
university of birmingham	Islamic_Arabic_1307.xml	ar	17	1601	1700
university of birmingham	Islamic_Arabic_1309.xml	ar	17	1601	1700
university of birmingham	Islamic_Arabic_1342.xml	ar	17	1687	1687
university of birmingham	Islamic_Arabic_1343.xml	ar	17	1687	1687
university of birmingham	Islamic_Arabic_1350.xml	ar	17	1634	1634
university of birmingham	Islamic_Arabic_1372.xml	ar	17	1617	1617
university of birmingham	Islamic_Arabic_1374.xml	ar	17	1550	1607
university of birmingham	Islamic_Arabic_1420.xml	ar	17	1620	1620
university of birmingham	Islamic_Arabic_1427.xml	ar	17	1601	1700
university of birmingham	Islamic_Arabic_1452.xml	ar	17	1601	1700
university of birmingham	Islamic_Arabic_147.xml	ar	17	1682	1682
university of birmingham	Islamic_Arabic_1474.xml	ar	17	1601	1700
university of birmingham	Islamic_Arabic_1493.xml	ar	17	1624	1624
university of birmingham	Islamic_Arabic_151.xml	ar	17	1601	1700
university of birmingham	Islamic_Arabic_1548.xml	ar	17	1607	1607
university of birmingham	Islamic_Arabic_160.xml	ar	17	1601	1700
university of birmingham	Islamic_Arabic_1619.xml	ar	17	1601	1700
university of birmingham	Islamic_Arabic_1629.xml	ar	17	1655	1656
university of birmingham	Islamic_Arabic_1638.xml	ar	17	1601	1700
university of birmingham	Islamic_Arabic_1647.xml	ar	17	1612	1612
university of birmingham	Islamic_Arabic_169.xml	ar	17	1694	1694
university of birmingham	Islamic_Arabic_197.xml	ar	17	1680	1680
university of birmingham	Islamic_Arabic_204.xml	ar	17	1673	1673
university of birmingham	Islamic_Arabic_221.xml	ar	17	1671	1671
university of birmingham	Islamic_Arabic_234.xml	ar	17	1601	1700
university of birmingham	Islamic_Arabic_242.xml	ar	17	1601	1700
university of birmingham	Islamic_Arabic_250.xml	ar	17	1662	1662
university of birmingham	Islamic_Arabic_251.xml	ar	17	1662	1662
university of birmingham	Islamic_Arabic_253.xml	ar	17	1653	1653
university of birmingham	Islamic_Arabic_284.xml	ar	17	1601	1700
university of birmingham	Islamic_Arabic_287.xml	ar	17	1671	1671
university of birmingham	Islamic_Arabic_306.xml	ar	17	1679	1679
university of birmingham	Islamic_Arabic_313.xml	ar	17	1618	1618
university of birmingham	Islamic_Arabic_320.xml	ar	17	1697	1697
university of birmingham	Islamic_Arabic_322.xml	ar	17	1650	1700
university of birmingham	Islamic_Arabic_349.xml	ar	17	1658	1658
university of birmingham	Islamic_Arabic_378.xml	ar	17	1601	1700
university of birmingham	Islamic_Arabic_383.xml	ar	17	1647	1647
university of birmingham	Islamic_Arabic_394.xml	ar	17	1601	1689
university of birmingham	Islamic_Arabic_458.xml	ar	17	1601	1700
university of birmingham	Islamic_Arabic_465.xml	ar	17	1601	1700
university of birmingham	Islamic_Arabic_468.xml	ar	17	1601	1685
university of birmingham	Islamic_Arabic_470.xml	ar	17	1610	1610
university of birmingham	Islamic_Arabic_475.xml	ar	17	1612	1612
university of birmingham	Islamic_Arabic_493.xml	ar	17	1601	1700
university of birmingham	Islamic_Arabic_517.xml	ar	17	1656	1656
university of birmingham	Islamic_Arabic_523.xml	ar	17	1601	1700
university of birmingham	Islamic_Arabic_537.xml	ar	17	1659	1660
university of birmingham	Islamic_Arabic_551.xml	ar	17	1694	1694
university of birmingham	Islamic_Arabic_557.xml	ar	17	1623	1623
university of birmingham	Islamic_Arabic_570.xml	ar	17	1501	1700
university of birmingham	Islamic_Arabic_571.xml	ar	17	1645	1646
university of birmingham	Islamic_Arabic_598.xml	ar	17	1601	1700
university of birmingham	Islamic_Arabic_600.xml	ar	17	1601	1700
university of birmingham	Islamic_Arabic_628.xml	ar	17	1601	1700
university of birmingham	Islamic_Arabic_638.xml	ar	17	1601	1700
university of birmingham	Islamic_Arabic_650.xml	ar	17	1601	1700
